order_id,date,amount,status
ORD_20260612_0001,2026-06-12,415.62,COMPLETED
ORD_20260612_0002,2026-06-12,448.24,PENDING
ORD_20260612_0003,2026-06-12,497.52,REFUNDED
ORD_20260612_0004,2026-06-12,162.32,PENDING
ORD_20260612_0005,2026-06-12,149.82,CANCELLED
ORD_20260612_0006,2026-06-12,328.78,PENDING
ORD_20260612_0007,2026-06-12,344.5,CANCELLED
ORD_20260612_0008,2026-06-12,39.68,PENDING
ORD_20260612_0009,2026-06-12,167.63,PENDING
ORD_20260612_0010,2026-06-12,409.08,REFUNDED
ORD_20260612_0011,2026-06-12,412.36,CANCELLED
ORD_20260612_0012,2026-06-12,305.75,CANCELLED
ORD_20260612_0013,2026-06-12,154.65,REFUNDED
ORD_20260612_0014,2026-06-12,300.09,COMPLETED
ORD_20260612_0015,2026-06-12,324.69,PENDING
ORD_20260612_0016,2026-06-12,452.42,PENDING
ORD_20260612_0017,2026-06-12,308.53,COMPLETED
ORD_20260612_0018,2026-06-12,62.51,PENDING
ORD_20260612_0019,2026-06-12,493.31,REFUNDED
ORD_20260612_0020,2026-06-12,350.63,CANCELLED
ORD_20260612_0021,2026-06-12,273.05,COMPLETED
ORD_20260612_0022,2026-06-12,414.83,PENDING
ORD_20260612_0023,2026-06-12,325.72,PENDING
ORD_20260612_0024,2026-06-12,492.56,COMPLETED
ORD_20260612_0025,2026-06-12,493.76,REFUNDED
ORD_20260612_0026,2026-06-12,391.24,COMPLETED
ORD_20260612_0027,2026-06-12,354.9,REFUNDED
ORD_20260612_0028,2026-06-12,142.83,REFUNDED
ORD_20260612_0029,2026-06-12,160.7,CANCELLED
ORD_20260612_0030,2026-06-12,281.13,REFUNDED
ORD_20260612_0031,2026-06-12,411.02,PENDING
ORD_20260612_0032,2026-06-12,377.04,REFUNDED
ORD_20260612_0033,2026-06-12,330.63,PENDING
ORD_20260612_0034,2026-06-12,253.94,COMPLETED
ORD_20260612_0035,2026-06-12,422.41,COMPLETED
ORD_20260612_0036,2026-06-12,347.32,CANCELLED
ORD_20260612_0037,2026-06-12,354.27,PENDING
ORD_20260612_0038,2026-06-12,19.14,REFUNDED
ORD_20260612_0039,2026-06-12,235.88,COMPLETED
ORD_20260612_0040,2026-06-12,474.16,COMPLETED
ORD_20260612_0041,2026-06-12,48.55,REFUNDED
ORD_20260612_0042,2026-06-12,168.25,PENDING
ORD_20260612_0043,2026-06-12,148.45,REFUNDED
ORD_20260612_0044,2026-06-12,58.16,CANCELLED
ORD_20260612_0045,2026-06-12,493.77,COMPLETED
ORD_20260612_0046,2026-06-12,343.53,CANCELLED
ORD_20260612_0047,2026-06-12,445.94,COMPLETED
ORD_20260612_0048,2026-06-12,129.48,COMPLETED
ORD_20260612_0049,2026-06-12,198.26,REFUNDED
ORD_20260612_0050,2026-06-12,178.32,REFUNDED
ORD_20260612_0051,2026-06-12,92.11,COMPLETED
ORD_20260612_0052,2026-06-12,158.66,COMPLETED
ORD_20260612_0053,2026-06-12,397.81,REFUNDED
ORD_20260612_0054,2026-06-12,332.29,COMPLETED
ORD_20260612_0055,2026-06-12,446.52,COMPLETED
ORD_20260612_0056,2026-06-12,374.07,COMPLETED
ORD_20260612_0057,2026-06-12,245.31,COMPLETED
ORD_20260612_0058,2026-06-12,268.95,COMPLETED
ORD_20260612_0059,2026-06-12,474.94,PENDING
ORD_20260612_0060,2026-06-12,81.76,CANCELLED
ORD_20260612_0061,2026-06-12,21.45,PENDING
ORD_20260612_0062,2026-06-12,479.15,CANCELLED
ORD_20260612_0063,2026-06-12,60.39,CANCELLED
ORD_20260612_0064,2026-06-12,384.96,CANCELLED
ORD_20260612_0065,2026-06-12,380.41,REFUNDED
ORD_20260612_0066,2026-06-12,200.67,PENDING
ORD_20260612_0067,2026-06-12,380.8,PENDING
ORD_20260612_0068,2026-06-12,347.16,PENDING
ORD_20260612_0069,2026-06-12,167.7,REFUNDED
ORD_20260612_0070,2026-06-12,291.59,CANCELLED
ORD_20260612_0071,2026-06-12,361.82,CANCELLED
ORD_20260612_0072,2026-06-12,239.38,COMPLETED
ORD_20260612_0073,2026-06-12,286.53,REFUNDED
ORD_20260612_0074,2026-06-12,13.92,CANCELLED
ORD_20260612_0075,2026-06-12,206.33,CANCELLED
ORD_20260612_0076,2026-06-12,435.58,REFUNDED
ORD_20260612_0077,2026-06-12,54.38,CANCELLED
ORD_20260612_0078,2026-06-12,368.83,PENDING
ORD_20260612_0079,2026-06-12,106.34,CANCELLED
ORD_20260612_0080,2026-06-12,443.09,COMPLETED
ORD_20260612_0081,2026-06-12,255.37,COMPLETED
ORD_20260612_0082,2026-06-12,418.75,CANCELLED
ORD_20260612_0083,2026-06-12,495.13,CANCELLED
ORD_20260612_0084,2026-06-12,435.65,CANCELLED
ORD_20260612_0085,2026-06-12,275.63,COMPLETED
ORD_20260612_0086,2026-06-12,174.67,PENDING
ORD_20260612_0087,2026-06-12,131.92,COMPLETED
ORD_20260612_0088,2026-06-12,455.57,PENDING
ORD_20260612_0089,2026-06-12,115.14,CANCELLED
ORD_20260612_0090,2026-06-12,276.18,CANCELLED
ORD_20260612_0091,2026-06-12,93.09,REFUNDED
ORD_20260612_0092,2026-06-12,85.5,COMPLETED
ORD_20260612_0093,2026-06-12,48.87,COMPLETED
ORD_20260612_0094,2026-06-12,172.74,PENDING
ORD_20260612_0095,2026-06-12,255.7,CANCELLED
