order_id,date,amount,status
ORD_20260604_0001,2026-06-04,258.94,COMPLETED
ORD_20260604_0002,2026-06-04,489.92,REFUNDED
ORD_20260604_0003,2026-06-04,456.67,CANCELLED
ORD_20260604_0004,2026-06-04,29.63,CANCELLED
ORD_20260604_0005,2026-06-04,369.32,COMPLETED
ORD_20260604_0006,2026-06-04,141.99,PENDING
ORD_20260604_0007,2026-06-04,138.41,COMPLETED
ORD_20260604_0008,2026-06-04,494.25,COMPLETED
ORD_20260604_0009,2026-06-04,280.15,CANCELLED
ORD_20260604_0010,2026-06-04,144.68,CANCELLED
ORD_20260604_0011,2026-06-04,427.79,PENDING
ORD_20260604_0012,2026-06-04,63.83,PENDING
ORD_20260604_0013,2026-06-04,296.12,PENDING
ORD_20260604_0014,2026-06-04,413.61,PENDING
ORD_20260604_0015,2026-06-04,311.85,REFUNDED
ORD_20260604_0016,2026-06-04,84.65,REFUNDED
ORD_20260604_0017,2026-06-04,84.45,REFUNDED
ORD_20260604_0018,2026-06-04,377.4,REFUNDED
ORD_20260604_0019,2026-06-04,358.96,COMPLETED
ORD_20260604_0020,2026-06-04,38.68,COMPLETED
ORD_20260604_0021,2026-06-04,92.44,REFUNDED
ORD_20260604_0022,2026-06-04,109.92,PENDING
ORD_20260604_0023,2026-06-04,49.27,CANCELLED
ORD_20260604_0024,2026-06-04,282.22,COMPLETED
ORD_20260604_0025,2026-06-04,482.86,COMPLETED
ORD_20260604_0026,2026-06-04,19.8,COMPLETED
ORD_20260604_0027,2026-06-04,474.5,REFUNDED
ORD_20260604_0028,2026-06-04,120.42,PENDING
ORD_20260604_0029,2026-06-04,215.83,COMPLETED
ORD_20260604_0030,2026-06-04,12.89,PENDING
ORD_20260604_0031,2026-06-04,424.73,REFUNDED
ORD_20260604_0032,2026-06-04,148.75,REFUNDED
ORD_20260604_0033,2026-06-04,110.14,PENDING
ORD_20260604_0034,2026-06-04,290.27,PENDING
ORD_20260604_0035,2026-06-04,407.13,REFUNDED
ORD_20260604_0036,2026-06-04,324.55,COMPLETED
ORD_20260604_0037,2026-06-04,84.52,CANCELLED
ORD_20260604_0038,2026-06-04,82.26,REFUNDED
ORD_20260604_0039,2026-06-04,243.65,CANCELLED
ORD_20260604_0040,2026-06-04,334.05,REFUNDED
ORD_20260604_0041,2026-06-04,437.38,PENDING
ORD_20260604_0042,2026-06-04,377.88,CANCELLED
ORD_20260604_0043,2026-06-04,133.2,COMPLETED
ORD_20260604_0044,2026-06-04,114.62,REFUNDED
ORD_20260604_0045,2026-06-04,57.0,PENDING
ORD_20260604_0046,2026-06-04,98.26,PENDING
ORD_20260604_0047,2026-06-04,457.69,CANCELLED
ORD_20260604_0048,2026-06-04,228.02,CANCELLED
ORD_20260604_0049,2026-06-04,159.58,COMPLETED
ORD_20260604_0050,2026-06-04,389.24,CANCELLED
ORD_20260604_0051,2026-06-04,133.88,CANCELLED
ORD_20260604_0052,2026-06-04,88.12,PENDING
ORD_20260604_0053,2026-06-04,361.21,CANCELLED
ORD_20260604_0054,2026-06-04,260.45,COMPLETED
ORD_20260604_0055,2026-06-04,242.61,PENDING
ORD_20260604_0056,2026-06-04,136.78,COMPLETED
ORD_20260604_0057,2026-06-04,251.53,COMPLETED
ORD_20260604_0058,2026-06-04,245.08,REFUNDED
ORD_20260604_0059,2026-06-04,350.1,PENDING
ORD_20260604_0060,2026-06-04,290.54,REFUNDED
ORD_20260604_0061,2026-06-04,319.38,REFUNDED
ORD_20260604_0062,2026-06-04,23.56,CANCELLED
ORD_20260604_0063,2026-06-04,11.78,PENDING
ORD_20260604_0064,2026-06-04,397.32,PENDING
ORD_20260604_0065,2026-06-04,84.97,COMPLETED
ORD_20260604_0066,2026-06-04,345.93,COMPLETED
ORD_20260604_0067,2026-06-04,475.37,REFUNDED
ORD_20260604_0068,2026-06-04,50.12,CANCELLED
ORD_20260604_0069,2026-06-04,41.81,CANCELLED
ORD_20260604_0070,2026-06-04,245.05,PENDING
ORD_20260604_0071,2026-06-04,31.58,COMPLETED
ORD_20260604_0072,2026-06-04,40.59,REFUNDED
ORD_20260604_0073,2026-06-04,495.78,COMPLETED
ORD_20260604_0074,2026-06-04,291.09,COMPLETED
ORD_20260604_0075,2026-06-04,445.67,REFUNDED
ORD_20260604_0076,2026-06-04,42.3,CANCELLED
ORD_20260604_0077,2026-06-04,30.54,CANCELLED
ORD_20260604_0078,2026-06-04,306.37,REFUNDED
ORD_20260604_0079,2026-06-04,116.85,CANCELLED
ORD_20260604_0080,2026-06-04,358.37,REFUNDED
ORD_20260604_0081,2026-06-04,483.04,PENDING
ORD_20260604_0082,2026-06-04,298.53,REFUNDED
ORD_20260604_0083,2026-06-04,467.06,CANCELLED
ORD_20260604_0084,2026-06-04,32.84,COMPLETED
ORD_20260604_0085,2026-06-04,114.44,PENDING
ORD_20260604_0086,2026-06-04,205.41,PENDING
ORD_20260604_0087,2026-06-04,357.93,COMPLETED
ORD_20260604_0088,2026-06-04,58.78,REFUNDED
ORD_20260604_0089,2026-06-04,487.3,REFUNDED
ORD_20260604_0090,2026-06-04,355.85,COMPLETED
ORD_20260604_0091,2026-06-04,391.06,COMPLETED
