order_id,date,amount,status
ORD_20260621_0001,2026-06-21,92.3,PENDING
ORD_20260621_0002,2026-06-21,436.79,REFUNDED
ORD_20260621_0003,2026-06-21,264.7,REFUNDED
ORD_20260621_0004,2026-06-21,237.18,CANCELLED
ORD_20260621_0005,2026-06-21,55.93,CANCELLED
ORD_20260621_0006,2026-06-21,231.79,COMPLETED
ORD_20260621_0007,2026-06-21,220.59,CANCELLED
ORD_20260621_0008,2026-06-21,410.52,CANCELLED
ORD_20260621_0009,2026-06-21,154.46,COMPLETED
ORD_20260621_0010,2026-06-21,304.53,REFUNDED
ORD_20260621_0011,2026-06-21,454.11,CANCELLED
ORD_20260621_0012,2026-06-21,259.4,COMPLETED
ORD_20260621_0013,2026-06-21,423.9,REFUNDED
ORD_20260621_0014,2026-06-21,375.8,COMPLETED
ORD_20260621_0015,2026-06-21,326.23,REFUNDED
ORD_20260621_0016,2026-06-21,24.11,PENDING
ORD_20260621_0017,2026-06-21,452.56,PENDING
ORD_20260621_0018,2026-06-21,238.98,REFUNDED
ORD_20260621_0019,2026-06-21,304.73,CANCELLED
ORD_20260621_0020,2026-06-21,377.93,PENDING
ORD_20260621_0021,2026-06-21,417.17,REFUNDED
ORD_20260621_0022,2026-06-21,259.84,COMPLETED
ORD_20260621_0023,2026-06-21,396.39,CANCELLED
ORD_20260621_0024,2026-06-21,487.45,CANCELLED
ORD_20260621_0025,2026-06-21,197.85,PENDING
ORD_20260621_0026,2026-06-21,414.71,PENDING
ORD_20260621_0027,2026-06-21,238.13,PENDING
ORD_20260621_0028,2026-06-21,296.26,PENDING
ORD_20260621_0029,2026-06-21,436.63,COMPLETED
ORD_20260621_0030,2026-06-21,363.37,PENDING
ORD_20260621_0031,2026-06-21,406.57,CANCELLED
ORD_20260621_0032,2026-06-21,190.0,CANCELLED
ORD_20260621_0033,2026-06-21,168.15,PENDING
ORD_20260621_0034,2026-06-21,386.26,REFUNDED
ORD_20260621_0035,2026-06-21,380.85,COMPLETED
ORD_20260621_0036,2026-06-21,308.7,PENDING
ORD_20260621_0037,2026-06-21,165.27,PENDING
ORD_20260621_0038,2026-06-21,110.11,CANCELLED
ORD_20260621_0039,2026-06-21,174.37,PENDING
ORD_20260621_0040,2026-06-21,487.45,CANCELLED
ORD_20260621_0041,2026-06-21,62.66,PENDING
ORD_20260621_0042,2026-06-21,487.25,CANCELLED
ORD_20260621_0043,2026-06-21,67.6,COMPLETED
ORD_20260621_0044,2026-06-21,66.69,REFUNDED
ORD_20260621_0045,2026-06-21,486.77,PENDING
ORD_20260621_0046,2026-06-21,150.58,COMPLETED
ORD_20260621_0047,2026-06-21,65.6,PENDING
ORD_20260621_0048,2026-06-21,157.79,PENDING
ORD_20260621_0049,2026-06-21,217.4,PENDING
ORD_20260621_0050,2026-06-21,406.72,REFUNDED
ORD_20260621_0051,2026-06-21,155.74,PENDING
ORD_20260621_0052,2026-06-21,206.39,PENDING
ORD_20260621_0053,2026-06-21,43.88,REFUNDED
ORD_20260621_0054,2026-06-21,321.23,REFUNDED
ORD_20260621_0055,2026-06-21,445.08,REFUNDED
ORD_20260621_0056,2026-06-21,15.46,CANCELLED
ORD_20260621_0057,2026-06-21,98.1,CANCELLED
ORD_20260621_0058,2026-06-21,61.36,REFUNDED
ORD_20260621_0059,2026-06-21,100.25,COMPLETED
ORD_20260621_0060,2026-06-21,295.8,CANCELLED
ORD_20260621_0061,2026-06-21,393.88,CANCELLED
ORD_20260621_0062,2026-06-21,49.6,CANCELLED
ORD_20260621_0063,2026-06-21,420.34,CANCELLED
ORD_20260621_0064,2026-06-21,422.02,PENDING
ORD_20260621_0065,2026-06-21,409.37,REFUNDED
ORD_20260621_0066,2026-06-21,141.16,CANCELLED
ORD_20260621_0067,2026-06-21,415.56,REFUNDED
ORD_20260621_0068,2026-06-21,367.82,COMPLETED
ORD_20260621_0069,2026-06-21,166.39,COMPLETED
ORD_20260621_0070,2026-06-21,74.33,COMPLETED
ORD_20260621_0071,2026-06-21,31.75,REFUNDED
ORD_20260621_0072,2026-06-21,317.94,PENDING
ORD_20260621_0073,2026-06-21,140.25,REFUNDED
ORD_20260621_0074,2026-06-21,317.25,PENDING
ORD_20260621_0075,2026-06-21,24.17,PENDING
ORD_20260621_0076,2026-06-21,462.22,COMPLETED
ORD_20260621_0077,2026-06-21,347.75,PENDING
ORD_20260621_0078,2026-06-21,405.02,PENDING
ORD_20260621_0079,2026-06-21,371.16,REFUNDED
ORD_20260621_0080,2026-06-21,106.72,CANCELLED
ORD_20260621_0081,2026-06-21,221.39,REFUNDED
ORD_20260621_0082,2026-06-21,93.8,COMPLETED
ORD_20260621_0083,2026-06-21,10.66,CANCELLED
ORD_20260621_0084,2026-06-21,280.33,COMPLETED
ORD_20260621_0085,2026-06-21,315.07,COMPLETED
ORD_20260621_0086,2026-06-21,60.59,COMPLETED
ORD_20260621_0087,2026-06-21,437.19,CANCELLED
ORD_20260621_0088,2026-06-21,321.04,PENDING
ORD_20260621_0089,2026-06-21,476.29,COMPLETED
ORD_20260621_0090,2026-06-21,232.28,COMPLETED
ORD_20260621_0091,2026-06-21,26.75,COMPLETED
ORD_20260621_0092,2026-06-21,116.52,PENDING
ORD_20260621_0093,2026-06-21,189.47,CANCELLED
ORD_20260621_0094,2026-06-21,14.7,PENDING
ORD_20260621_0095,2026-06-21,146.44,REFUNDED
ORD_20260621_0096,2026-06-21,54.86,COMPLETED
ORD_20260621_0097,2026-06-21,189.78,CANCELLED
