order_id,date,amount,status
ORD_20260624_0001,2026-06-24,242.52,PENDING
ORD_20260624_0002,2026-06-24,245.21,COMPLETED
ORD_20260624_0003,2026-06-24,241.34,PENDING
ORD_20260624_0004,2026-06-24,327.78,REFUNDED
ORD_20260624_0005,2026-06-24,364.65,COMPLETED
ORD_20260624_0006,2026-06-24,279.42,CANCELLED
ORD_20260624_0007,2026-06-24,451.54,REFUNDED
ORD_20260624_0008,2026-06-24,72.56,REFUNDED
ORD_20260624_0009,2026-06-24,342.27,REFUNDED
ORD_20260624_0010,2026-06-24,291.28,COMPLETED
ORD_20260624_0011,2026-06-24,286.98,CANCELLED
ORD_20260624_0012,2026-06-24,296.42,REFUNDED
ORD_20260624_0013,2026-06-24,158.98,CANCELLED
ORD_20260624_0014,2026-06-24,400.29,REFUNDED
ORD_20260624_0015,2026-06-24,152.28,REFUNDED
ORD_20260624_0016,2026-06-24,104.82,CANCELLED
ORD_20260624_0017,2026-06-24,298.27,COMPLETED
ORD_20260624_0018,2026-06-24,45.05,COMPLETED
ORD_20260624_0019,2026-06-24,361.14,COMPLETED
ORD_20260624_0020,2026-06-24,287.3,COMPLETED
ORD_20260624_0021,2026-06-24,62.8,CANCELLED
ORD_20260624_0022,2026-06-24,98.28,COMPLETED
ORD_20260624_0023,2026-06-24,134.06,COMPLETED
ORD_20260624_0024,2026-06-24,137.2,PENDING
ORD_20260624_0025,2026-06-24,84.09,PENDING
ORD_20260624_0026,2026-06-24,370.98,CANCELLED
ORD_20260624_0027,2026-06-24,385.52,REFUNDED
ORD_20260624_0028,2026-06-24,129.78,REFUNDED
ORD_20260624_0029,2026-06-24,310.62,REFUNDED
ORD_20260624_0030,2026-06-24,225.26,CANCELLED
ORD_20260624_0031,2026-06-24,334.13,PENDING
ORD_20260624_0032,2026-06-24,329.48,COMPLETED
ORD_20260624_0033,2026-06-24,102.91,CANCELLED
ORD_20260624_0034,2026-06-24,458.12,REFUNDED
ORD_20260624_0035,2026-06-24,106.62,COMPLETED
ORD_20260624_0036,2026-06-24,342.67,REFUNDED
ORD_20260624_0037,2026-06-24,240.43,CANCELLED
ORD_20260624_0038,2026-06-24,16.82,CANCELLED
ORD_20260624_0039,2026-06-24,59.67,CANCELLED
ORD_20260624_0040,2026-06-24,291.85,PENDING
ORD_20260624_0041,2026-06-24,370.19,COMPLETED
ORD_20260624_0042,2026-06-24,69.29,REFUNDED
ORD_20260624_0043,2026-06-24,480.48,COMPLETED
ORD_20260624_0044,2026-06-24,349.18,REFUNDED
ORD_20260624_0045,2026-06-24,329.28,CANCELLED
ORD_20260624_0046,2026-06-24,459.04,CANCELLED
ORD_20260624_0047,2026-06-24,346.1,PENDING
