order_id,date,amount,status
ORD_20260607_0001,2026-06-07,68.49,COMPLETED
ORD_20260607_0002,2026-06-07,467.24,CANCELLED
ORD_20260607_0003,2026-06-07,315.94,COMPLETED
ORD_20260607_0004,2026-06-07,187.49,REFUNDED
ORD_20260607_0005,2026-06-07,247.77,CANCELLED
ORD_20260607_0006,2026-06-07,170.24,REFUNDED
ORD_20260607_0007,2026-06-07,208.05,COMPLETED
ORD_20260607_0008,2026-06-07,458.5,COMPLETED
ORD_20260607_0009,2026-06-07,79.33,COMPLETED
ORD_20260607_0010,2026-06-07,137.34,CANCELLED
ORD_20260607_0011,2026-06-07,267.68,CANCELLED
ORD_20260607_0012,2026-06-07,169.58,PENDING
ORD_20260607_0013,2026-06-07,31.99,COMPLETED
ORD_20260607_0014,2026-06-07,227.79,COMPLETED
ORD_20260607_0015,2026-06-07,235.33,COMPLETED
ORD_20260607_0016,2026-06-07,428.87,PENDING
ORD_20260607_0017,2026-06-07,58.76,PENDING
ORD_20260607_0018,2026-06-07,67.54,CANCELLED
ORD_20260607_0019,2026-06-07,271.63,REFUNDED
ORD_20260607_0020,2026-06-07,251.39,REFUNDED
ORD_20260607_0021,2026-06-07,465.38,PENDING
ORD_20260607_0022,2026-06-07,310.3,COMPLETED
ORD_20260607_0023,2026-06-07,456.7,REFUNDED
ORD_20260607_0024,2026-06-07,450.8,PENDING
ORD_20260607_0025,2026-06-07,255.01,COMPLETED
ORD_20260607_0026,2026-06-07,59.07,REFUNDED
ORD_20260607_0027,2026-06-07,489.51,CANCELLED
ORD_20260607_0028,2026-06-07,316.45,CANCELLED
ORD_20260607_0029,2026-06-07,285.76,COMPLETED
ORD_20260607_0030,2026-06-07,367.33,CANCELLED
ORD_20260607_0031,2026-06-07,446.84,CANCELLED
ORD_20260607_0032,2026-06-07,328.21,COMPLETED
ORD_20260607_0033,2026-06-07,241.47,CANCELLED
ORD_20260607_0034,2026-06-07,106.15,REFUNDED
ORD_20260607_0035,2026-06-07,73.15,CANCELLED
ORD_20260607_0036,2026-06-07,465.54,COMPLETED
ORD_20260607_0037,2026-06-07,115.44,REFUNDED
ORD_20260607_0038,2026-06-07,405.02,COMPLETED
ORD_20260607_0039,2026-06-07,136.85,PENDING
ORD_20260607_0040,2026-06-07,82.54,CANCELLED
ORD_20260607_0041,2026-06-07,406.78,COMPLETED
ORD_20260607_0042,2026-06-07,350.72,PENDING
ORD_20260607_0043,2026-06-07,417.65,PENDING
ORD_20260607_0044,2026-06-07,305.61,PENDING
ORD_20260607_0045,2026-06-07,332.64,COMPLETED
ORD_20260607_0046,2026-06-07,361.3,COMPLETED
ORD_20260607_0047,2026-06-07,423.19,COMPLETED
ORD_20260607_0048,2026-06-07,44.9,REFUNDED
ORD_20260607_0049,2026-06-07,391.6,COMPLETED
ORD_20260607_0050,2026-06-07,498.6,COMPLETED
ORD_20260607_0051,2026-06-07,134.55,REFUNDED
ORD_20260607_0052,2026-06-07,400.47,COMPLETED
ORD_20260607_0053,2026-06-07,454.17,CANCELLED
ORD_20260607_0054,2026-06-07,387.39,REFUNDED
ORD_20260607_0055,2026-06-07,415.84,COMPLETED
ORD_20260607_0056,2026-06-07,330.63,REFUNDED
ORD_20260607_0057,2026-06-07,323.93,REFUNDED
ORD_20260607_0058,2026-06-07,89.73,CANCELLED
ORD_20260607_0059,2026-06-07,441.48,CANCELLED
ORD_20260607_0060,2026-06-07,263.52,REFUNDED
ORD_20260607_0061,2026-06-07,78.8,PENDING
ORD_20260607_0062,2026-06-07,342.8,COMPLETED
ORD_20260607_0063,2026-06-07,66.72,PENDING
ORD_20260607_0064,2026-06-07,301.32,REFUNDED
ORD_20260607_0065,2026-06-07,278.49,REFUNDED
ORD_20260607_0066,2026-06-07,340.13,COMPLETED
ORD_20260607_0067,2026-06-07,63.71,COMPLETED
ORD_20260607_0068,2026-06-07,461.67,REFUNDED
ORD_20260607_0069,2026-06-07,447.49,COMPLETED
ORD_20260607_0070,2026-06-07,400.96,COMPLETED
ORD_20260607_0071,2026-06-07,42.15,COMPLETED
ORD_20260607_0072,2026-06-07,445.48,CANCELLED
ORD_20260607_0073,2026-06-07,294.09,CANCELLED
ORD_20260607_0074,2026-06-07,229.58,PENDING
ORD_20260607_0075,2026-06-07,374.28,CANCELLED
ORD_20260607_0076,2026-06-07,172.42,REFUNDED
ORD_20260607_0077,2026-06-07,251.62,PENDING
ORD_20260607_0078,2026-06-07,73.86,COMPLETED
ORD_20260607_0079,2026-06-07,118.96,REFUNDED
ORD_20260607_0080,2026-06-07,162.41,REFUNDED
ORD_20260607_0081,2026-06-07,112.65,PENDING
ORD_20260607_0082,2026-06-07,124.53,REFUNDED
ORD_20260607_0083,2026-06-07,198.26,PENDING
ORD_20260607_0084,2026-06-07,186.58,CANCELLED
ORD_20260607_0085,2026-06-07,216.83,CANCELLED
ORD_20260607_0086,2026-06-07,206.53,COMPLETED
ORD_20260607_0087,2026-06-07,289.34,CANCELLED
ORD_20260607_0088,2026-06-07,334.55,PENDING
