order_id,date,amount,status
ORD_20260610_0001,2026-06-10,488.17,COMPLETED
ORD_20260610_0002,2026-06-10,203.24,CANCELLED
ORD_20260610_0003,2026-06-10,252.7,CANCELLED
ORD_20260610_0004,2026-06-10,350.09,PENDING
ORD_20260610_0005,2026-06-10,68.91,PENDING
ORD_20260610_0006,2026-06-10,130.63,COMPLETED
ORD_20260610_0007,2026-06-10,406.53,COMPLETED
ORD_20260610_0008,2026-06-10,277.49,CANCELLED
ORD_20260610_0009,2026-06-10,388.8,REFUNDED
ORD_20260610_0010,2026-06-10,445.5,PENDING
ORD_20260610_0011,2026-06-10,10.18,CANCELLED
ORD_20260610_0012,2026-06-10,84.81,PENDING
ORD_20260610_0013,2026-06-10,367.55,COMPLETED
ORD_20260610_0014,2026-06-10,253.52,REFUNDED
ORD_20260610_0015,2026-06-10,42.88,PENDING
ORD_20260610_0016,2026-06-10,269.76,PENDING
ORD_20260610_0017,2026-06-10,440.5,PENDING
ORD_20260610_0018,2026-06-10,236.3,COMPLETED
ORD_20260610_0019,2026-06-10,248.21,REFUNDED
ORD_20260610_0020,2026-06-10,43.46,PENDING
ORD_20260610_0021,2026-06-10,53.44,PENDING
ORD_20260610_0022,2026-06-10,317.23,COMPLETED
ORD_20260610_0023,2026-06-10,98.13,REFUNDED
ORD_20260610_0024,2026-06-10,309.76,REFUNDED
ORD_20260610_0025,2026-06-10,103.08,COMPLETED
ORD_20260610_0026,2026-06-10,22.58,COMPLETED
ORD_20260610_0027,2026-06-10,121.96,REFUNDED
ORD_20260610_0028,2026-06-10,215.1,PENDING
ORD_20260610_0029,2026-06-10,127.1,COMPLETED
ORD_20260610_0030,2026-06-10,398.3,CANCELLED
ORD_20260610_0031,2026-06-10,132.6,COMPLETED
ORD_20260610_0032,2026-06-10,372.76,REFUNDED
ORD_20260610_0033,2026-06-10,365.8,CANCELLED
ORD_20260610_0034,2026-06-10,241.48,COMPLETED
ORD_20260610_0035,2026-06-10,435.89,COMPLETED
ORD_20260610_0036,2026-06-10,274.85,REFUNDED
ORD_20260610_0037,2026-06-10,17.55,PENDING
ORD_20260610_0038,2026-06-10,201.79,CANCELLED
ORD_20260610_0039,2026-06-10,83.51,REFUNDED
ORD_20260610_0040,2026-06-10,409.74,COMPLETED
ORD_20260610_0041,2026-06-10,40.46,COMPLETED
ORD_20260610_0042,2026-06-10,472.68,PENDING
ORD_20260610_0043,2026-06-10,113.29,PENDING
ORD_20260610_0044,2026-06-10,33.89,PENDING
ORD_20260610_0045,2026-06-10,480.23,PENDING
ORD_20260610_0046,2026-06-10,150.99,PENDING
ORD_20260610_0047,2026-06-10,443.9,COMPLETED
ORD_20260610_0048,2026-06-10,429.67,REFUNDED
ORD_20260610_0049,2026-06-10,14.13,REFUNDED
ORD_20260610_0050,2026-06-10,164.32,COMPLETED
ORD_20260610_0051,2026-06-10,332.59,REFUNDED
ORD_20260610_0052,2026-06-10,457.92,PENDING
ORD_20260610_0053,2026-06-10,290.84,CANCELLED
ORD_20260610_0054,2026-06-10,489.93,REFUNDED
ORD_20260610_0055,2026-06-10,76.24,COMPLETED
ORD_20260610_0056,2026-06-10,227.33,CANCELLED
ORD_20260610_0057,2026-06-10,31.61,PENDING
ORD_20260610_0058,2026-06-10,351.02,COMPLETED
ORD_20260610_0059,2026-06-10,307.93,COMPLETED
ORD_20260610_0060,2026-06-10,176.04,CANCELLED
ORD_20260610_0061,2026-06-10,375.32,REFUNDED
ORD_20260610_0062,2026-06-10,439.87,REFUNDED
ORD_20260610_0063,2026-06-10,143.41,PENDING
ORD_20260610_0064,2026-06-10,34.65,CANCELLED
ORD_20260610_0065,2026-06-10,25.38,CANCELLED
ORD_20260610_0066,2026-06-10,340.93,REFUNDED
ORD_20260610_0067,2026-06-10,354.32,COMPLETED
ORD_20260610_0068,2026-06-10,107.28,PENDING
ORD_20260610_0069,2026-06-10,14.95,REFUNDED
ORD_20260610_0070,2026-06-10,129.0,COMPLETED
ORD_20260610_0071,2026-06-10,179.68,PENDING
ORD_20260610_0072,2026-06-10,165.45,REFUNDED
ORD_20260610_0073,2026-06-10,425.6,CANCELLED
ORD_20260610_0074,2026-06-10,193.99,REFUNDED
ORD_20260610_0075,2026-06-10,296.32,PENDING
ORD_20260610_0076,2026-06-10,295.95,REFUNDED
ORD_20260610_0077,2026-06-10,313.31,PENDING
ORD_20260610_0078,2026-06-10,166.54,CANCELLED
ORD_20260610_0079,2026-06-10,13.54,REFUNDED
ORD_20260610_0080,2026-06-10,115.76,CANCELLED
ORD_20260610_0081,2026-06-10,333.49,COMPLETED
ORD_20260610_0082,2026-06-10,220.94,CANCELLED
ORD_20260610_0083,2026-06-10,184.13,CANCELLED
ORD_20260610_0084,2026-06-10,84.75,REFUNDED
ORD_20260610_0085,2026-06-10,423.2,REFUNDED
ORD_20260610_0086,2026-06-10,379.02,PENDING
ORD_20260610_0087,2026-06-10,246.7,COMPLETED
ORD_20260610_0088,2026-06-10,326.93,REFUNDED
ORD_20260610_0089,2026-06-10,173.15,REFUNDED
ORD_20260610_0090,2026-06-10,477.06,PENDING
ORD_20260610_0091,2026-06-10,486.27,CANCELLED
ORD_20260610_0092,2026-06-10,298.39,PENDING
ORD_20260610_0093,2026-06-10,195.34,COMPLETED
