order_id,date,amount,status
ORD_20260627_0001,2026-06-27,490.0,CANCELLED
ORD_20260627_0002,2026-06-27,212.07,CANCELLED
ORD_20260627_0003,2026-06-27,99.51,COMPLETED
ORD_20260627_0004,2026-06-27,345.12,COMPLETED
ORD_20260627_0005,2026-06-27,122.18,PENDING
ORD_20260627_0006,2026-06-27,99.41,PENDING
ORD_20260627_0007,2026-06-27,321.86,COMPLETED
ORD_20260627_0008,2026-06-27,41.69,REFUNDED
ORD_20260627_0009,2026-06-27,137.65,COMPLETED
ORD_20260627_0010,2026-06-27,40.69,REFUNDED
ORD_20260627_0011,2026-06-27,472.82,PENDING
ORD_20260627_0012,2026-06-27,104.05,CANCELLED
ORD_20260627_0013,2026-06-27,167.98,REFUNDED
ORD_20260627_0014,2026-06-27,80.81,PENDING
ORD_20260627_0015,2026-06-27,157.93,CANCELLED
ORD_20260627_0016,2026-06-27,34.42,REFUNDED
ORD_20260627_0017,2026-06-27,113.68,CANCELLED
ORD_20260627_0018,2026-06-27,264.19,COMPLETED
ORD_20260627_0019,2026-06-27,225.46,CANCELLED
ORD_20260627_0020,2026-06-27,364.73,COMPLETED
ORD_20260627_0021,2026-06-27,359.33,PENDING
ORD_20260627_0022,2026-06-27,265.24,CANCELLED
ORD_20260627_0023,2026-06-27,432.67,COMPLETED
ORD_20260627_0024,2026-06-27,385.26,COMPLETED
ORD_20260627_0025,2026-06-27,120.39,COMPLETED
ORD_20260627_0026,2026-06-27,468.76,PENDING
ORD_20260627_0027,2026-06-27,491.13,CANCELLED
ORD_20260627_0028,2026-06-27,252.76,REFUNDED
ORD_20260627_0029,2026-06-27,386.05,COMPLETED
ORD_20260627_0030,2026-06-27,414.33,COMPLETED
ORD_20260627_0031,2026-06-27,221.86,COMPLETED
ORD_20260627_0032,2026-06-27,442.91,COMPLETED
ORD_20260627_0033,2026-06-27,123.38,REFUNDED
ORD_20260627_0034,2026-06-27,494.17,CANCELLED
ORD_20260627_0035,2026-06-27,19.46,PENDING
ORD_20260627_0036,2026-06-27,111.76,PENDING
ORD_20260627_0037,2026-06-27,352.49,COMPLETED
ORD_20260627_0038,2026-06-27,44.35,COMPLETED
ORD_20260627_0039,2026-06-27,39.52,REFUNDED
ORD_20260627_0040,2026-06-27,448.09,COMPLETED
ORD_20260627_0041,2026-06-27,348.15,PENDING
ORD_20260627_0042,2026-06-27,480.57,CANCELLED
ORD_20260627_0043,2026-06-27,49.38,PENDING
ORD_20260627_0044,2026-06-27,483.57,CANCELLED
ORD_20260627_0045,2026-06-27,401.31,REFUNDED
ORD_20260627_0046,2026-06-27,92.36,REFUNDED
ORD_20260627_0047,2026-06-27,471.85,CANCELLED
ORD_20260627_0048,2026-06-27,270.86,REFUNDED
ORD_20260627_0049,2026-06-27,205.07,PENDING
ORD_20260627_0050,2026-06-27,115.29,CANCELLED
ORD_20260627_0051,2026-06-27,432.39,PENDING
ORD_20260627_0052,2026-06-27,166.8,CANCELLED
ORD_20260627_0053,2026-06-27,56.32,COMPLETED
ORD_20260627_0054,2026-06-27,127.82,REFUNDED
ORD_20260627_0055,2026-06-27,403.27,PENDING
ORD_20260627_0056,2026-06-27,353.07,REFUNDED
ORD_20260627_0057,2026-06-27,85.23,COMPLETED
ORD_20260627_0058,2026-06-27,210.15,CANCELLED
ORD_20260627_0059,2026-06-27,181.0,CANCELLED
ORD_20260627_0060,2026-06-27,103.25,CANCELLED
ORD_20260627_0061,2026-06-27,318.06,PENDING
ORD_20260627_0062,2026-06-27,458.41,CANCELLED
ORD_20260627_0063,2026-06-27,170.24,PENDING
ORD_20260627_0064,2026-06-27,236.68,CANCELLED
ORD_20260627_0065,2026-06-27,71.74,REFUNDED
ORD_20260627_0066,2026-06-27,450.93,CANCELLED
ORD_20260627_0067,2026-06-27,330.19,CANCELLED
ORD_20260627_0068,2026-06-27,245.83,CANCELLED
ORD_20260627_0069,2026-06-27,253.66,REFUNDED
ORD_20260627_0070,2026-06-27,192.12,CANCELLED
ORD_20260627_0071,2026-06-27,490.19,REFUNDED
ORD_20260627_0072,2026-06-27,355.77,COMPLETED
ORD_20260627_0073,2026-06-27,373.02,COMPLETED
ORD_20260627_0074,2026-06-27,382.68,PENDING
ORD_20260627_0075,2026-06-27,442.87,CANCELLED
ORD_20260627_0076,2026-06-27,406.76,PENDING
ORD_20260627_0077,2026-06-27,146.07,PENDING
ORD_20260627_0078,2026-06-27,11.03,PENDING
ORD_20260627_0079,2026-06-27,189.06,REFUNDED
ORD_20260627_0080,2026-06-27,84.68,PENDING
ORD_20260627_0081,2026-06-27,173.02,PENDING
ORD_20260627_0082,2026-06-27,294.19,CANCELLED
ORD_20260627_0083,2026-06-27,413.48,COMPLETED
ORD_20260627_0084,2026-06-27,216.48,COMPLETED
ORD_20260627_0085,2026-06-27,374.87,PENDING
ORD_20260627_0086,2026-06-27,109.46,PENDING
