order_id,date,amount,status
ORD_20260630_0001,2026-06-30,45.37,REFUNDED
ORD_20260630_0002,2026-06-30,456.35,COMPLETED
ORD_20260630_0003,2026-06-30,149.6,REFUNDED
ORD_20260630_0004,2026-06-30,34.18,COMPLETED
ORD_20260630_0005,2026-06-30,117.45,CANCELLED
ORD_20260630_0006,2026-06-30,494.23,PENDING
ORD_20260630_0007,2026-06-30,372.87,CANCELLED
ORD_20260630_0008,2026-06-30,285.66,CANCELLED
ORD_20260630_0009,2026-06-30,436.55,PENDING
ORD_20260630_0010,2026-06-30,54.97,COMPLETED
ORD_20260630_0011,2026-06-30,75.48,CANCELLED
ORD_20260630_0012,2026-06-30,312.87,REFUNDED
ORD_20260630_0013,2026-06-30,24.11,COMPLETED
ORD_20260630_0014,2026-06-30,243.61,REFUNDED
ORD_20260630_0015,2026-06-30,133.07,REFUNDED
ORD_20260630_0016,2026-06-30,345.28,COMPLETED
ORD_20260630_0017,2026-06-30,110.59,REFUNDED
ORD_20260630_0018,2026-06-30,42.35,PENDING
ORD_20260630_0019,2026-06-30,240.98,REFUNDED
ORD_20260630_0020,2026-06-30,64.34,COMPLETED
ORD_20260630_0021,2026-06-30,490.45,REFUNDED
ORD_20260630_0022,2026-06-30,273.87,REFUNDED
ORD_20260630_0023,2026-06-30,267.25,COMPLETED
ORD_20260630_0024,2026-06-30,34.35,COMPLETED
ORD_20260630_0025,2026-06-30,78.82,PENDING
ORD_20260630_0026,2026-06-30,289.74,COMPLETED
ORD_20260630_0027,2026-06-30,393.27,PENDING
ORD_20260630_0028,2026-06-30,348.08,COMPLETED
ORD_20260630_0029,2026-06-30,70.24,CANCELLED
ORD_20260630_0030,2026-06-30,68.22,REFUNDED
ORD_20260630_0031,2026-06-30,386.1,PENDING
ORD_20260630_0032,2026-06-30,196.76,COMPLETED
ORD_20260630_0033,2026-06-30,308.25,CANCELLED
ORD_20260630_0034,2026-06-30,449.38,CANCELLED
ORD_20260630_0035,2026-06-30,455.46,REFUNDED
ORD_20260630_0036,2026-06-30,295.73,CANCELLED
ORD_20260630_0037,2026-06-30,483.02,PENDING
ORD_20260630_0038,2026-06-30,328.34,REFUNDED
ORD_20260630_0039,2026-06-30,159.7,CANCELLED
ORD_20260630_0040,2026-06-30,420.13,REFUNDED
ORD_20260630_0041,2026-06-30,29.87,PENDING
ORD_20260630_0042,2026-06-30,117.58,CANCELLED
ORD_20260630_0043,2026-06-30,101.79,PENDING
ORD_20260630_0044,2026-06-30,190.43,COMPLETED
ORD_20260630_0045,2026-06-30,210.9,REFUNDED
ORD_20260630_0046,2026-06-30,296.37,COMPLETED
ORD_20260630_0047,2026-06-30,310.63,COMPLETED
ORD_20260630_0048,2026-06-30,386.07,PENDING
ORD_20260630_0049,2026-06-30,58.89,PENDING
ORD_20260630_0050,2026-06-30,162.86,CANCELLED
ORD_20260630_0051,2026-06-30,65.94,PENDING
ORD_20260630_0052,2026-06-30,157.31,COMPLETED
ORD_20260630_0053,2026-06-30,172.72,CANCELLED
