order_id,date,amount,status
ORD_20260608_0001,2026-06-08,169.35,REFUNDED
ORD_20260608_0002,2026-06-08,331.63,CANCELLED
ORD_20260608_0003,2026-06-08,353.34,REFUNDED
ORD_20260608_0004,2026-06-08,400.89,COMPLETED
ORD_20260608_0005,2026-06-08,29.9,COMPLETED
ORD_20260608_0006,2026-06-08,271.95,PENDING
ORD_20260608_0007,2026-06-08,419.26,REFUNDED
ORD_20260608_0008,2026-06-08,408.79,COMPLETED
ORD_20260608_0009,2026-06-08,172.13,PENDING
ORD_20260608_0010,2026-06-08,239.9,REFUNDED
ORD_20260608_0011,2026-06-08,468.47,PENDING
ORD_20260608_0012,2026-06-08,266.41,PENDING
ORD_20260608_0013,2026-06-08,407.9,PENDING
ORD_20260608_0014,2026-06-08,110.34,COMPLETED
ORD_20260608_0015,2026-06-08,428.11,COMPLETED
ORD_20260608_0016,2026-06-08,400.17,CANCELLED
ORD_20260608_0017,2026-06-08,341.39,COMPLETED
ORD_20260608_0018,2026-06-08,186.45,COMPLETED
ORD_20260608_0019,2026-06-08,317.55,PENDING
ORD_20260608_0020,2026-06-08,16.45,PENDING
ORD_20260608_0021,2026-06-08,302.53,PENDING
ORD_20260608_0022,2026-06-08,313.73,CANCELLED
ORD_20260608_0023,2026-06-08,381.8,PENDING
ORD_20260608_0024,2026-06-08,346.95,REFUNDED
ORD_20260608_0025,2026-06-08,318.12,REFUNDED
ORD_20260608_0026,2026-06-08,465.7,PENDING
ORD_20260608_0027,2026-06-08,41.75,COMPLETED
ORD_20260608_0028,2026-06-08,312.33,COMPLETED
ORD_20260608_0029,2026-06-08,105.76,COMPLETED
ORD_20260608_0030,2026-06-08,329.78,PENDING
ORD_20260608_0031,2026-06-08,69.11,REFUNDED
ORD_20260608_0032,2026-06-08,120.85,REFUNDED
ORD_20260608_0033,2026-06-08,88.32,PENDING
ORD_20260608_0034,2026-06-08,470.17,PENDING
ORD_20260608_0035,2026-06-08,213.49,PENDING
ORD_20260608_0036,2026-06-08,161.84,REFUNDED
ORD_20260608_0037,2026-06-08,444.52,PENDING
ORD_20260608_0038,2026-06-08,229.18,PENDING
ORD_20260608_0039,2026-06-08,441.53,CANCELLED
ORD_20260608_0040,2026-06-08,56.01,PENDING
ORD_20260608_0041,2026-06-08,91.49,PENDING
ORD_20260608_0042,2026-06-08,434.05,PENDING
ORD_20260608_0043,2026-06-08,380.45,CANCELLED
ORD_20260608_0044,2026-06-08,17.17,REFUNDED
ORD_20260608_0045,2026-06-08,130.32,PENDING
ORD_20260608_0046,2026-06-08,279.64,REFUNDED
ORD_20260608_0047,2026-06-08,281.69,REFUNDED
ORD_20260608_0048,2026-06-08,266.91,PENDING
ORD_20260608_0049,2026-06-08,130.52,REFUNDED
ORD_20260608_0050,2026-06-08,248.55,PENDING
ORD_20260608_0051,2026-06-08,150.81,CANCELLED
ORD_20260608_0052,2026-06-08,248.62,REFUNDED
ORD_20260608_0053,2026-06-08,78.15,PENDING
ORD_20260608_0054,2026-06-08,467.82,CANCELLED
ORD_20260608_0055,2026-06-08,36.51,COMPLETED
ORD_20260608_0056,2026-06-08,356.01,PENDING
ORD_20260608_0057,2026-06-08,152.84,PENDING
ORD_20260608_0058,2026-06-08,420.09,PENDING
ORD_20260608_0059,2026-06-08,86.04,COMPLETED
ORD_20260608_0060,2026-06-08,457.17,CANCELLED
ORD_20260608_0061,2026-06-08,461.78,PENDING
ORD_20260608_0062,2026-06-08,136.83,CANCELLED
ORD_20260608_0063,2026-06-08,166.24,PENDING
ORD_20260608_0064,2026-06-08,86.56,PENDING
ORD_20260608_0065,2026-06-08,391.13,CANCELLED
ORD_20260608_0066,2026-06-08,201.48,REFUNDED
ORD_20260608_0067,2026-06-08,199.75,REFUNDED
ORD_20260608_0068,2026-06-08,258.85,COMPLETED
ORD_20260608_0069,2026-06-08,445.77,PENDING
ORD_20260608_0070,2026-06-08,130.85,COMPLETED
ORD_20260608_0071,2026-06-08,271.47,COMPLETED
ORD_20260608_0072,2026-06-08,374.77,REFUNDED
ORD_20260608_0073,2026-06-08,326.16,CANCELLED
ORD_20260608_0074,2026-06-08,388.25,PENDING
ORD_20260608_0075,2026-06-08,359.3,REFUNDED
ORD_20260608_0076,2026-06-08,312.57,CANCELLED
ORD_20260608_0077,2026-06-08,308.57,PENDING
ORD_20260608_0078,2026-06-08,231.22,COMPLETED
ORD_20260608_0079,2026-06-08,304.73,PENDING
ORD_20260608_0080,2026-06-08,369.74,COMPLETED
ORD_20260608_0081,2026-06-08,466.49,CANCELLED
