order_id,date,amount,status
ORD_20260611_0001,2026-06-11,118.74,COMPLETED
ORD_20260611_0002,2026-06-11,425.79,REFUNDED
ORD_20260611_0003,2026-06-11,235.05,PENDING
ORD_20260611_0004,2026-06-11,447.69,COMPLETED
ORD_20260611_0005,2026-06-11,92.97,REFUNDED
ORD_20260611_0006,2026-06-11,365.78,COMPLETED
ORD_20260611_0007,2026-06-11,355.1,REFUNDED
ORD_20260611_0008,2026-06-11,495.95,CANCELLED
ORD_20260611_0009,2026-06-11,238.41,PENDING
ORD_20260611_0010,2026-06-11,239.86,COMPLETED
ORD_20260611_0011,2026-06-11,205.14,CANCELLED
ORD_20260611_0012,2026-06-11,224.63,CANCELLED
ORD_20260611_0013,2026-06-11,174.07,CANCELLED
ORD_20260611_0014,2026-06-11,474.76,REFUNDED
ORD_20260611_0015,2026-06-11,115.65,PENDING
ORD_20260611_0016,2026-06-11,264.51,COMPLETED
ORD_20260611_0017,2026-06-11,311.76,CANCELLED
ORD_20260611_0018,2026-06-11,375.35,COMPLETED
ORD_20260611_0019,2026-06-11,211.17,REFUNDED
ORD_20260611_0020,2026-06-11,459.09,REFUNDED
ORD_20260611_0021,2026-06-11,492.33,CANCELLED
ORD_20260611_0022,2026-06-11,211.31,CANCELLED
ORD_20260611_0023,2026-06-11,102.54,CANCELLED
ORD_20260611_0024,2026-06-11,65.55,PENDING
ORD_20260611_0025,2026-06-11,304.95,COMPLETED
ORD_20260611_0026,2026-06-11,438.46,CANCELLED
ORD_20260611_0027,2026-06-11,172.84,CANCELLED
ORD_20260611_0028,2026-06-11,380.62,COMPLETED
ORD_20260611_0029,2026-06-11,137.35,PENDING
ORD_20260611_0030,2026-06-11,46.76,COMPLETED
ORD_20260611_0031,2026-06-11,20.72,CANCELLED
ORD_20260611_0032,2026-06-11,451.68,COMPLETED
ORD_20260611_0033,2026-06-11,204.74,PENDING
ORD_20260611_0034,2026-06-11,430.96,COMPLETED
ORD_20260611_0035,2026-06-11,250.21,COMPLETED
ORD_20260611_0036,2026-06-11,65.03,PENDING
ORD_20260611_0037,2026-06-11,466.52,COMPLETED
ORD_20260611_0038,2026-06-11,297.56,COMPLETED
ORD_20260611_0039,2026-06-11,18.43,COMPLETED
ORD_20260611_0040,2026-06-11,152.65,PENDING
ORD_20260611_0041,2026-06-11,364.83,COMPLETED
ORD_20260611_0042,2026-06-11,378.15,CANCELLED
ORD_20260611_0043,2026-06-11,135.3,PENDING
ORD_20260611_0044,2026-06-11,106.37,COMPLETED
ORD_20260611_0045,2026-06-11,322.58,COMPLETED
ORD_20260611_0046,2026-06-11,85.25,CANCELLED
ORD_20260611_0047,2026-06-11,311.62,COMPLETED
ORD_20260611_0048,2026-06-11,288.46,CANCELLED
ORD_20260611_0049,2026-06-11,249.1,CANCELLED
ORD_20260611_0050,2026-06-11,140.14,COMPLETED
ORD_20260611_0051,2026-06-11,77.11,CANCELLED
ORD_20260611_0052,2026-06-11,443.88,REFUNDED
ORD_20260611_0053,2026-06-11,42.45,COMPLETED
ORD_20260611_0054,2026-06-11,479.42,COMPLETED
ORD_20260611_0055,2026-06-11,21.14,REFUNDED
ORD_20260611_0056,2026-06-11,427.42,CANCELLED
ORD_20260611_0057,2026-06-11,54.05,CANCELLED
ORD_20260611_0058,2026-06-11,253.97,PENDING
ORD_20260611_0059,2026-06-11,493.91,REFUNDED
ORD_20260611_0060,2026-06-11,132.32,CANCELLED
ORD_20260611_0061,2026-06-11,224.52,PENDING
ORD_20260611_0062,2026-06-11,404.34,COMPLETED
