order_id,date,amount,status
ORD_20260625_0001,2026-06-25,107.01,PENDING
ORD_20260625_0002,2026-06-25,353.25,CANCELLED
ORD_20260625_0003,2026-06-25,120.88,PENDING
ORD_20260625_0004,2026-06-25,128.2,PENDING
ORD_20260625_0005,2026-06-25,28.59,COMPLETED
ORD_20260625_0006,2026-06-25,187.44,CANCELLED
ORD_20260625_0007,2026-06-25,10.9,REFUNDED
ORD_20260625_0008,2026-06-25,22.25,CANCELLED
ORD_20260625_0009,2026-06-25,295.53,REFUNDED
ORD_20260625_0010,2026-06-25,252.92,COMPLETED
ORD_20260625_0011,2026-06-25,475.04,REFUNDED
ORD_20260625_0012,2026-06-25,285.27,PENDING
ORD_20260625_0013,2026-06-25,52.0,CANCELLED
ORD_20260625_0014,2026-06-25,418.93,PENDING
ORD_20260625_0015,2026-06-25,45.64,PENDING
ORD_20260625_0016,2026-06-25,43.5,REFUNDED
ORD_20260625_0017,2026-06-25,322.73,COMPLETED
ORD_20260625_0018,2026-06-25,33.33,REFUNDED
ORD_20260625_0019,2026-06-25,82.57,PENDING
ORD_20260625_0020,2026-06-25,266.67,COMPLETED
ORD_20260625_0021,2026-06-25,293.68,REFUNDED
ORD_20260625_0022,2026-06-25,372.58,COMPLETED
ORD_20260625_0023,2026-06-25,94.33,REFUNDED
ORD_20260625_0024,2026-06-25,181.56,REFUNDED
ORD_20260625_0025,2026-06-25,366.52,REFUNDED
ORD_20260625_0026,2026-06-25,71.61,COMPLETED
ORD_20260625_0027,2026-06-25,175.31,CANCELLED
ORD_20260625_0028,2026-06-25,184.91,REFUNDED
ORD_20260625_0029,2026-06-25,244.74,CANCELLED
ORD_20260625_0030,2026-06-25,201.23,COMPLETED
ORD_20260625_0031,2026-06-25,487.96,COMPLETED
ORD_20260625_0032,2026-06-25,480.74,REFUNDED
ORD_20260625_0033,2026-06-25,33.74,PENDING
ORD_20260625_0034,2026-06-25,357.4,REFUNDED
ORD_20260625_0035,2026-06-25,132.1,CANCELLED
ORD_20260625_0036,2026-06-25,76.02,COMPLETED
ORD_20260625_0037,2026-06-25,51.02,REFUNDED
ORD_20260625_0038,2026-06-25,486.16,REFUNDED
ORD_20260625_0039,2026-06-25,182.19,PENDING
ORD_20260625_0040,2026-06-25,39.88,CANCELLED
ORD_20260625_0041,2026-06-25,412.75,PENDING
ORD_20260625_0042,2026-06-25,468.69,COMPLETED
ORD_20260625_0043,2026-06-25,369.06,CANCELLED
ORD_20260625_0044,2026-06-25,95.97,COMPLETED
ORD_20260625_0045,2026-06-25,322.69,COMPLETED
ORD_20260625_0046,2026-06-25,479.1,PENDING
ORD_20260625_0047,2026-06-25,137.75,PENDING
ORD_20260625_0048,2026-06-25,254.19,CANCELLED
ORD_20260625_0049,2026-06-25,355.59,REFUNDED
ORD_20260625_0050,2026-06-25,39.36,CANCELLED
ORD_20260625_0051,2026-06-25,456.95,COMPLETED
ORD_20260625_0052,2026-06-25,19.74,CANCELLED
ORD_20260625_0053,2026-06-25,193.88,COMPLETED
ORD_20260625_0054,2026-06-25,440.3,COMPLETED
ORD_20260625_0055,2026-06-25,271.98,REFUNDED
ORD_20260625_0056,2026-06-25,274.17,PENDING
ORD_20260625_0057,2026-06-25,456.95,REFUNDED
ORD_20260625_0058,2026-06-25,493.98,COMPLETED
ORD_20260625_0059,2026-06-25,62.52,PENDING
ORD_20260625_0060,2026-06-25,37.78,REFUNDED
ORD_20260625_0061,2026-06-25,86.33,CANCELLED
ORD_20260625_0062,2026-06-25,130.43,CANCELLED
ORD_20260625_0063,2026-06-25,202.92,PENDING
ORD_20260625_0064,2026-06-25,323.46,REFUNDED
ORD_20260625_0065,2026-06-25,200.35,COMPLETED
ORD_20260625_0066,2026-06-25,262.84,REFUNDED
ORD_20260625_0067,2026-06-25,352.82,COMPLETED
ORD_20260625_0068,2026-06-25,78.03,CANCELLED
ORD_20260625_0069,2026-06-25,14.45,REFUNDED
ORD_20260625_0070,2026-06-25,379.16,PENDING
ORD_20260625_0071,2026-06-25,153.97,COMPLETED
ORD_20260625_0072,2026-06-25,439.35,PENDING
ORD_20260625_0073,2026-06-25,395.83,COMPLETED
ORD_20260625_0074,2026-06-25,470.23,CANCELLED
ORD_20260625_0075,2026-06-25,302.07,CANCELLED
ORD_20260625_0076,2026-06-25,285.51,REFUNDED
ORD_20260625_0077,2026-06-25,93.78,PENDING
ORD_20260625_0078,2026-06-25,183.47,PENDING
ORD_20260625_0079,2026-06-25,250.97,PENDING
ORD_20260625_0080,2026-06-25,238.85,PENDING
ORD_20260625_0081,2026-06-25,69.21,REFUNDED
ORD_20260625_0082,2026-06-25,475.75,REFUNDED
ORD_20260625_0083,2026-06-25,280.48,PENDING
ORD_20260625_0084,2026-06-25,468.74,CANCELLED
ORD_20260625_0085,2026-06-25,158.88,CANCELLED
