order_id,date,amount,status
ORD_20260613_0001,2026-06-13,255.56,PENDING
ORD_20260613_0002,2026-06-13,473.8,CANCELLED
ORD_20260613_0003,2026-06-13,150.09,CANCELLED
ORD_20260613_0004,2026-06-13,332.83,PENDING
ORD_20260613_0005,2026-06-13,178.51,PENDING
ORD_20260613_0006,2026-06-13,349.15,CANCELLED
ORD_20260613_0007,2026-06-13,388.87,CANCELLED
ORD_20260613_0008,2026-06-13,178.07,PENDING
ORD_20260613_0009,2026-06-13,482.58,PENDING
ORD_20260613_0010,2026-06-13,175.99,PENDING
ORD_20260613_0011,2026-06-13,38.51,PENDING
ORD_20260613_0012,2026-06-13,381.7,CANCELLED
ORD_20260613_0013,2026-06-13,416.11,COMPLETED
ORD_20260613_0014,2026-06-13,34.03,REFUNDED
ORD_20260613_0015,2026-06-13,436.56,PENDING
ORD_20260613_0016,2026-06-13,134.62,COMPLETED
ORD_20260613_0017,2026-06-13,127.36,COMPLETED
ORD_20260613_0018,2026-06-13,478.84,CANCELLED
ORD_20260613_0019,2026-06-13,110.39,REFUNDED
ORD_20260613_0020,2026-06-13,168.43,PENDING
ORD_20260613_0021,2026-06-13,382.15,COMPLETED
ORD_20260613_0022,2026-06-13,280.2,COMPLETED
ORD_20260613_0023,2026-06-13,411.27,COMPLETED
ORD_20260613_0024,2026-06-13,66.5,REFUNDED
ORD_20260613_0025,2026-06-13,273.79,REFUNDED
ORD_20260613_0026,2026-06-13,158.34,CANCELLED
ORD_20260613_0027,2026-06-13,301.56,CANCELLED
ORD_20260613_0028,2026-06-13,329.39,REFUNDED
ORD_20260613_0029,2026-06-13,51.18,REFUNDED
ORD_20260613_0030,2026-06-13,155.29,REFUNDED
ORD_20260613_0031,2026-06-13,134.22,COMPLETED
ORD_20260613_0032,2026-06-13,189.53,COMPLETED
ORD_20260613_0033,2026-06-13,305.25,COMPLETED
ORD_20260613_0034,2026-06-13,493.06,COMPLETED
ORD_20260613_0035,2026-06-13,444.01,PENDING
ORD_20260613_0036,2026-06-13,322.82,COMPLETED
ORD_20260613_0037,2026-06-13,256.19,COMPLETED
ORD_20260613_0038,2026-06-13,421.62,REFUNDED
ORD_20260613_0039,2026-06-13,165.55,CANCELLED
ORD_20260613_0040,2026-06-13,421.25,PENDING
ORD_20260613_0041,2026-06-13,260.82,PENDING
ORD_20260613_0042,2026-06-13,98.7,REFUNDED
ORD_20260613_0043,2026-06-13,136.44,CANCELLED
ORD_20260613_0044,2026-06-13,126.34,CANCELLED
ORD_20260613_0045,2026-06-13,168.84,PENDING
ORD_20260613_0046,2026-06-13,425.23,PENDING
ORD_20260613_0047,2026-06-13,417.65,CANCELLED
ORD_20260613_0048,2026-06-13,80.07,PENDING
ORD_20260613_0049,2026-06-13,48.5,PENDING
ORD_20260613_0050,2026-06-13,41.21,COMPLETED
ORD_20260613_0051,2026-06-13,231.34,CANCELLED
ORD_20260613_0052,2026-06-13,18.66,CANCELLED
ORD_20260613_0053,2026-06-13,393.73,COMPLETED
ORD_20260613_0054,2026-06-13,97.8,COMPLETED
ORD_20260613_0055,2026-06-13,163.48,CANCELLED
ORD_20260613_0056,2026-06-13,383.13,COMPLETED
ORD_20260613_0057,2026-06-13,117.2,COMPLETED
ORD_20260613_0058,2026-06-13,67.18,COMPLETED
ORD_20260613_0059,2026-06-13,30.38,CANCELLED
ORD_20260613_0060,2026-06-13,160.35,COMPLETED
ORD_20260613_0061,2026-06-13,469.95,REFUNDED
ORD_20260613_0062,2026-06-13,123.44,REFUNDED
ORD_20260613_0063,2026-06-13,75.33,COMPLETED
ORD_20260613_0064,2026-06-13,382.18,COMPLETED
