order_id,date,amount,status
ORD_20260622_0001,2026-06-22,101.21,PENDING
ORD_20260622_0002,2026-06-22,484.63,PENDING
ORD_20260622_0003,2026-06-22,261.04,COMPLETED
ORD_20260622_0004,2026-06-22,491.95,CANCELLED
ORD_20260622_0005,2026-06-22,437.76,PENDING
ORD_20260622_0006,2026-06-22,129.78,PENDING
ORD_20260622_0007,2026-06-22,355.62,PENDING
ORD_20260622_0008,2026-06-22,384.89,PENDING
ORD_20260622_0009,2026-06-22,222.32,PENDING
ORD_20260622_0010,2026-06-22,11.12,COMPLETED
ORD_20260622_0011,2026-06-22,489.32,COMPLETED
ORD_20260622_0012,2026-06-22,341.1,CANCELLED
ORD_20260622_0013,2026-06-22,226.06,CANCELLED
ORD_20260622_0014,2026-06-22,120.02,CANCELLED
ORD_20260622_0015,2026-06-22,352.44,PENDING
ORD_20260622_0016,2026-06-22,32.63,CANCELLED
ORD_20260622_0017,2026-06-22,179.07,COMPLETED
ORD_20260622_0018,2026-06-22,181.43,PENDING
ORD_20260622_0019,2026-06-22,170.4,CANCELLED
ORD_20260622_0020,2026-06-22,408.25,REFUNDED
ORD_20260622_0021,2026-06-22,473.81,PENDING
ORD_20260622_0022,2026-06-22,173.31,COMPLETED
ORD_20260622_0023,2026-06-22,168.75,PENDING
ORD_20260622_0024,2026-06-22,476.94,REFUNDED
ORD_20260622_0025,2026-06-22,382.32,PENDING
ORD_20260622_0026,2026-06-22,65.53,PENDING
ORD_20260622_0027,2026-06-22,216.05,REFUNDED
ORD_20260622_0028,2026-06-22,112.67,COMPLETED
ORD_20260622_0029,2026-06-22,78.78,COMPLETED
ORD_20260622_0030,2026-06-22,41.23,REFUNDED
ORD_20260622_0031,2026-06-22,346.33,PENDING
ORD_20260622_0032,2026-06-22,318.42,COMPLETED
ORD_20260622_0033,2026-06-22,269.06,REFUNDED
ORD_20260622_0034,2026-06-22,123.91,REFUNDED
ORD_20260622_0035,2026-06-22,295.09,PENDING
ORD_20260622_0036,2026-06-22,202.77,PENDING
ORD_20260622_0037,2026-06-22,486.61,REFUNDED
ORD_20260622_0038,2026-06-22,266.89,CANCELLED
ORD_20260622_0039,2026-06-22,215.6,PENDING
ORD_20260622_0040,2026-06-22,363.76,CANCELLED
ORD_20260622_0041,2026-06-22,467.98,CANCELLED
ORD_20260622_0042,2026-06-22,370.27,REFUNDED
ORD_20260622_0043,2026-06-22,115.71,PENDING
ORD_20260622_0044,2026-06-22,477.29,CANCELLED
ORD_20260622_0045,2026-06-22,330.06,COMPLETED
ORD_20260622_0046,2026-06-22,321.25,PENDING
ORD_20260622_0047,2026-06-22,47.98,COMPLETED
ORD_20260622_0048,2026-06-22,322.24,PENDING
ORD_20260622_0049,2026-06-22,323.16,PENDING
ORD_20260622_0050,2026-06-22,333.56,CANCELLED
ORD_20260622_0051,2026-06-22,26.17,PENDING
ORD_20260622_0052,2026-06-22,444.61,REFUNDED
ORD_20260622_0053,2026-06-22,45.77,REFUNDED
ORD_20260622_0054,2026-06-22,397.91,CANCELLED
ORD_20260622_0055,2026-06-22,266.59,PENDING
ORD_20260622_0056,2026-06-22,412.01,COMPLETED
ORD_20260622_0057,2026-06-22,450.53,PENDING
ORD_20260622_0058,2026-06-22,437.64,REFUNDED
ORD_20260622_0059,2026-06-22,31.16,REFUNDED
ORD_20260622_0060,2026-06-22,228.7,COMPLETED
ORD_20260622_0061,2026-06-22,140.04,REFUNDED
ORD_20260622_0062,2026-06-22,156.72,REFUNDED
ORD_20260622_0063,2026-06-22,95.59,CANCELLED
ORD_20260622_0064,2026-06-22,285.62,REFUNDED
ORD_20260622_0065,2026-06-22,191.26,COMPLETED
ORD_20260622_0066,2026-06-22,273.46,CANCELLED
ORD_20260622_0067,2026-06-22,94.36,CANCELLED
ORD_20260622_0068,2026-06-22,56.39,COMPLETED
ORD_20260622_0069,2026-06-22,343.23,PENDING
ORD_20260622_0070,2026-06-22,14.38,REFUNDED
ORD_20260622_0071,2026-06-22,470.92,PENDING
ORD_20260622_0072,2026-06-22,66.49,PENDING
ORD_20260622_0073,2026-06-22,242.27,REFUNDED
ORD_20260622_0074,2026-06-22,168.44,REFUNDED
ORD_20260622_0075,2026-06-22,120.24,CANCELLED
ORD_20260622_0076,2026-06-22,432.0,REFUNDED
ORD_20260622_0077,2026-06-22,125.49,REFUNDED
ORD_20260622_0078,2026-06-22,48.77,PENDING
ORD_20260622_0079,2026-06-22,211.54,COMPLETED
ORD_20260622_0080,2026-06-22,235.04,PENDING
ORD_20260622_0081,2026-06-22,188.72,REFUNDED
ORD_20260622_0082,2026-06-22,298.58,CANCELLED
ORD_20260622_0083,2026-06-22,400.95,REFUNDED
ORD_20260622_0084,2026-06-22,11.97,PENDING
ORD_20260622_0085,2026-06-22,281.77,REFUNDED
ORD_20260622_0086,2026-06-22,126.13,REFUNDED
ORD_20260622_0087,2026-06-22,102.01,COMPLETED
ORD_20260622_0088,2026-06-22,205.75,COMPLETED
ORD_20260622_0089,2026-06-22,453.52,PENDING
ORD_20260622_0090,2026-06-22,209.0,REFUNDED
ORD_20260622_0091,2026-06-22,71.97,CANCELLED
