order_id,date,amount,status
ORD_20260619_0001,2026-06-19,318.87,PENDING
ORD_20260619_0002,2026-06-19,24.76,REFUNDED
ORD_20260619_0003,2026-06-19,249.76,CANCELLED
ORD_20260619_0004,2026-06-19,63.01,CANCELLED
ORD_20260619_0005,2026-06-19,317.95,CANCELLED
ORD_20260619_0006,2026-06-19,223.8,CANCELLED
ORD_20260619_0007,2026-06-19,47.14,COMPLETED
ORD_20260619_0008,2026-06-19,325.27,REFUNDED
ORD_20260619_0009,2026-06-19,371.62,COMPLETED
ORD_20260619_0010,2026-06-19,335.78,REFUNDED
ORD_20260619_0011,2026-06-19,353.8,PENDING
ORD_20260619_0012,2026-06-19,34.98,CANCELLED
ORD_20260619_0013,2026-06-19,326.14,REFUNDED
ORD_20260619_0014,2026-06-19,421.01,REFUNDED
ORD_20260619_0015,2026-06-19,44.65,REFUNDED
ORD_20260619_0016,2026-06-19,335.05,COMPLETED
ORD_20260619_0017,2026-06-19,386.22,REFUNDED
ORD_20260619_0018,2026-06-19,222.35,PENDING
ORD_20260619_0019,2026-06-19,226.63,PENDING
ORD_20260619_0020,2026-06-19,264.88,COMPLETED
ORD_20260619_0021,2026-06-19,75.08,REFUNDED
ORD_20260619_0022,2026-06-19,328.52,REFUNDED
ORD_20260619_0023,2026-06-19,197.98,PENDING
ORD_20260619_0024,2026-06-19,386.76,PENDING
ORD_20260619_0025,2026-06-19,70.71,COMPLETED
ORD_20260619_0026,2026-06-19,193.37,COMPLETED
ORD_20260619_0027,2026-06-19,320.59,COMPLETED
ORD_20260619_0028,2026-06-19,376.27,CANCELLED
ORD_20260619_0029,2026-06-19,260.75,COMPLETED
ORD_20260619_0030,2026-06-19,81.59,PENDING
ORD_20260619_0031,2026-06-19,407.36,REFUNDED
ORD_20260619_0032,2026-06-19,211.29,COMPLETED
ORD_20260619_0033,2026-06-19,35.59,PENDING
ORD_20260619_0034,2026-06-19,218.56,PENDING
ORD_20260619_0035,2026-06-19,300.74,COMPLETED
ORD_20260619_0036,2026-06-19,247.06,CANCELLED
ORD_20260619_0037,2026-06-19,210.37,PENDING
ORD_20260619_0038,2026-06-19,306.8,CANCELLED
ORD_20260619_0039,2026-06-19,119.19,PENDING
ORD_20260619_0040,2026-06-19,156.27,COMPLETED
ORD_20260619_0041,2026-06-19,400.17,PENDING
ORD_20260619_0042,2026-06-19,440.31,COMPLETED
ORD_20260619_0043,2026-06-19,277.88,COMPLETED
ORD_20260619_0044,2026-06-19,245.86,PENDING
ORD_20260619_0045,2026-06-19,44.17,REFUNDED
ORD_20260619_0046,2026-06-19,240.57,COMPLETED
ORD_20260619_0047,2026-06-19,104.44,CANCELLED
ORD_20260619_0048,2026-06-19,24.56,REFUNDED
ORD_20260619_0049,2026-06-19,362.0,COMPLETED
ORD_20260619_0050,2026-06-19,190.85,PENDING
ORD_20260619_0051,2026-06-19,74.85,REFUNDED
ORD_20260619_0052,2026-06-19,202.41,REFUNDED
ORD_20260619_0053,2026-06-19,176.84,PENDING
ORD_20260619_0054,2026-06-19,487.65,REFUNDED
ORD_20260619_0055,2026-06-19,275.41,CANCELLED
ORD_20260619_0056,2026-06-19,61.61,REFUNDED
ORD_20260619_0057,2026-06-19,297.21,PENDING
ORD_20260619_0058,2026-06-19,370.58,REFUNDED
ORD_20260619_0059,2026-06-19,209.05,REFUNDED
ORD_20260619_0060,2026-06-19,189.11,REFUNDED
ORD_20260619_0061,2026-06-19,84.08,CANCELLED
ORD_20260619_0062,2026-06-19,59.43,PENDING
